seed1,seed2,Data_Loss,Physics_Loss,BC_Loss,E_max_diff,R2,x,w_exact,w_measured,w_pred,E_pred
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,0.85858583,0.019535795,0.015766799893008103,0.019535001,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,0.90909094,0.02175073,0.01917871027654667,0.021726614,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,0.959596,0.024067303,0.03149258178891116,0.02402218,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.010101,0.026483024,0.028079697507767374,0.026419293,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.0606061,0.02899543,0.0373215292553292,0.028915372,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.1111112,0.03160209,0.03722052915114557,0.03150791,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.1616161,0.03430059,0.028274437853694278,0.034194384,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.2121212,0.037088588,0.048239603200908,0.036972433,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.2626262,0.03996371,0.04491440550726871,0.03983963,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.3131313,0.042923674,0.04899899735246768,0.042793643,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.3636364,0.045966197,0.04923649209321683,0.045832004,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.4141414,0.04908903,0.03703244133991166,0.04895249,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.4646465,0.05228995,0.0475760674047434,0.05215278,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.5151515,0.05556679,0.06216882616620223,0.055430725,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.5656565,0.058917373,0.050977387967273226,0.058783952,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.6161616,0.062339615,0.04966958289978159,0.06221049,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.6666667,0.06583138,0.06531456910538419,0.06570799,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.7171717,0.06939063,0.07321619068405609,0.069274426,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.7676768,0.07301534,0.08236900745099993,0.072907746,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.8181819,0.076703504,0.08185636591980655,0.07660575,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.8686868,0.08045314,0.08122043320097809,0.08036655,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.919192,0.084262356,0.08927851637194309,0.08418815,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,1.969697,0.08812921,0.08989663604112909,0.08806851,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.020202,0.09205182,0.09179232843902849,0.09200576,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.070707,0.096028365,0.10603032750295237,0.09599805,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.1212122,0.10005704,0.0977851766163071,0.10004332,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.1717172,0.10413603,0.10722938930741838,0.10413998,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.2222223,0.10826361,0.09807616083761736,0.1082861,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.2727273,0.11243806,0.10748543080142026,0.11247991,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.3232322,0.11665767,0.11576551551287022,0.11671978,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.3737373,0.1209208,0.1266289459913631,0.121003866,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.4242425,0.12522584,0.12749890956995236,0.12533052,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.4747474,0.12957114,0.12766796686302884,0.1296982,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.5252528,0.13395524,0.13601067358844135,0.13410527,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.5757575,0.13837644,0.1312376284509559,0.13855007,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.6262627,0.1428334,0.15416926105193435,0.14303106,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.6767678,0.14732458,0.13913079195219402,0.14754689,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.7272725,0.15184851,0.15211074187852,0.15209582,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.777778,0.15640387,0.16275301047364632,0.15667666,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.8282828,0.16098917,0.15109824089129706,0.16128783,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.8787878,0.16560313,0.16042224243313588,0.16592798,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.929293,0.17024444,0.1728183707142248,0.17059581,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,2.979798,0.17491178,0.19152461564968795,0.17528999,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.030303,0.17960392,0.17377211229055484,0.18000911,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.080808,0.18431959,0.1912578878681855,0.18475208,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.1313133,0.1890577,0.18137806376865212,0.18951754,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.181818,0.19381693,0.20282749579975312,0.19430439,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.2323232,0.1985963,0.19898942070939932,0.1991114,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.2828283,0.20339462,0.19380959023197827,0.20393756,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.333333,0.20821086,0.2039097840151887,0.20878156,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.3838387,0.21304399,0.21162246821408212,0.21364258,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.4343433,0.21789297,0.21099518295895434,0.21851937,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.4848485,0.22275682,0.21320912162517303,0.22341108,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.5353537,0.22763467,0.23744869592252915,0.22831666,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.5858586,0.23252551,0.2313116629787078,0.2332352,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.6363637,0.23742853,0.22565960543378108,0.2381658,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.6868687,0.24234279,0.2359052207811206,0.24310762,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.7373738,0.24726759,0.25173304207017977,0.24805968,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.7878788,0.252202,0.24580568362085498,0.2530213,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.838384,0.25714538,0.2628439569934187,0.25799167,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.8888888,0.26209694,0.2650555043835117,0.26297012,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.9393938,0.267056,0.2622177885130207,0.26795566,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,3.9898992,0.27202192,0.2655627172500063,0.272948,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.040404,0.27699405,0.26845027757124984,0.27794614,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.090909,0.28197175,0.2787348653130829,0.28294966,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.141414,0.28695446,0.2885982148705378,0.2879579,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.1919193,0.2919417,0.28391310359756083,0.29297045,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.2424245,0.29693288,0.3104760037355517,0.29798648,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.292929,0.3019275,0.3013053964617308,0.3030058,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.3434343,0.30692524,0.316437731492447,0.30802777,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.3939395,0.31192553,0.31873773038832504,0.3130521,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.4444447,0.31692812,0.33500979571526773,0.31807825,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.4949493,0.32193255,0.31754701813716135,0.32310587,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.5454545,0.32693848,0.32982902496028493,0.32813472,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.5959597,0.33194572,0.3314148392667709,0.33316448,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.6464643,0.336954,0.3340359325173149,0.33819485,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.6969695,0.34196293,0.3504381685845553,0.3432256,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.7474747,0.34697255,0.3553195987652121,0.34825656,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.79798,0.3519825,0.3491995081522775,0.35328746,210000000000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.848485,0.3569927,0.36156470889468756,0.3583183,209999990000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.8989897,0.362003,0.3523961237180907,0.36334872,209999990000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,4.949495,0.36701342,0.3737979746499647,0.36837903,209999990000.0
70,35,5.575399882218335e-06,2.1621337964461418e-06,9.251942174159922e-06,16384.0,0.9963770379182133,5.0,0.37202382,0.3664871121023905,0.37340888,209999990000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.0,0.0,0.007855491278623639,0.001922139,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.05050505,7.5405565e-05,0.013326761724607424,0.0019169946,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.1010101,0.00029959288,-0.01874614041591831,0.00206319,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.15151516,0.0006695412,-0.00035957965275551555,0.002357643,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.2020202,0.0011822605,0.008743883074442193,0.0027974492,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.25252524,0.001834792,0.011920804087847571,0.0033795258,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.3030303,0.0026242083,0.007501002540010454,0.004100769,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.35353535,0.0035476112,0.014715040842902564,0.0049583614,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.4040404,0.0046021366,0.00676501290485803,0.0059493775,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.45454547,0.0057849484,0.009897007312413669,0.0070708008,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.5050505,0.0070932424,0.008426497856052756,0.008319882,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.5555556,0.0085242465,0.0005140276952723014,0.009693583,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.6060606,0.010075219,0.0037599714368120505,0.0111894645,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.65656567,0.011743447,0.014574874202321094,0.012804378,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.7070707,0.0135262525,0.009198410128935424,0.014535883,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.75757575,0.015420986,0.02490585108357773,0.016381122,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.8080808,0.017425029,0.027065308178074704,0.018337343,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.85858583,0.019535795,0.03295345494167968,0.020402152,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.90909094,0.02175073,0.021556236085975324,0.022572666,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,0.959596,0.024067303,0.034388788110496775,0.024846556,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.010101,0.026483024,0.01972607942991363,0.027221162,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.0606061,0.02899543,0.022906303606857473,0.02969378,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.1111112,0.03160209,0.03220854935684463,0.032262146,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.1616161,0.03430059,0.036399864032362936,0.034923956,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.2121212,0.037088588,0.0251612747900798,0.037676547,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.2626262,0.03996371,0.02705374240905428,0.04051748,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.3131313,0.042923674,0.04557230472930986,0.04344458,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.3636364,0.045966197,0.03953488907394224,0.046455503,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.4141414,0.04908903,0.05810250663716239,0.049547803,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.4646465,0.05228995,0.055232981378711334,0.0527194,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.5151515,0.05556679,0.057858168185540584,0.055967897,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.5656565,0.058917373,0.06047220617791084,0.059291255,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.6161616,0.062339615,0.06901921664795954,0.062687166,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.6666667,0.06583138,0.06468976388916398,0.066153504,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.7171717,0.06939063,0.0774886593064981,0.06968832,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.7676768,0.07301534,0.06909239544522691,0.07328948,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.8181819,0.076703504,0.07502517770488823,0.07695499,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.8686868,0.08045314,0.07537705502387917,0.080682494,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.919192,0.084262356,0.08872048307401995,0.084470496,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,1.969697,0.08812921,0.08839687452031238,0.08831672,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.020202,0.09205182,0.08561992162710398,0.09221945,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.070707,0.096028365,0.11096095463991971,0.09617677,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.1212122,0.10005704,0.09734399309179463,0.10018661,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.1717172,0.10413603,0.10326850892529531,0.10424757,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.2222223,0.10826361,0.11120379819894678,0.10835754,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.2727273,0.11243806,0.1254742807756155,0.11251475,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.3232322,0.11665767,0.11555082935190114,0.11671754,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.3737373,0.1209208,0.12616603908347332,0.120964415,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.4242425,0.12522584,0.12596277560026034,0.12525347,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.4747474,0.12957114,0.11865228501315078,0.12958314,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.5252528,0.13395524,0.1398628149577975,0.13395189,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.5757575,0.13837644,0.14598968031916687,0.13835806,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.6262627,0.1428334,0.141043269183409,0.14280024,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.6767678,0.14732458,0.14720943248035004,0.14727671,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.7272725,0.15184851,0.14064976324227593,0.15178636,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.777778,0.15640387,0.1450437290736558,0.15632744,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.8282828,0.16098917,0.1580687039891156,0.16089855,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.8787878,0.16560313,0.17027213948392098,0.16549857,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.929293,0.17024444,0.16674174503928296,0.17012596,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,2.979798,0.17491178,0.17709005242206072,0.17477934,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.030303,0.17960392,0.1868227596699296,0.17945763,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.080808,0.18431959,0.1850338998301392,0.18415949,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.1313133,0.1890577,0.19334280795839356,0.18888369,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.181818,0.19381693,0.20461702225910713,0.19362904,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.2323232,0.1985963,0.18930181045414818,0.19839436,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.2828283,0.20339462,0.20894488786390547,0.20317869,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.333333,0.20821086,0.19415244223985026,0.20798063,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.3838387,0.21304399,0.2162637313056022,0.21279956,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.4343433,0.21789297,0.21940715633457702,0.21763402,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.4848485,0.22275682,0.2187039263892492,0.22248323,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.5353537,0.22763467,0.21959867616602258,0.2273462,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.5858586,0.23252551,0.23206428693991582,0.23222217,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.6363637,0.23742853,0.23436842931757015,0.23710984,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.6868687,0.24234279,0.24307096066984307,0.2420089,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.7373738,0.24726759,0.24049603234220732,0.24691795,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.7878788,0.252202,0.25627124223048525,0.25183645,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.838384,0.25714538,0.24941866659262615,0.25676346,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.8888888,0.26209694,0.2598275677250628,0.2616987,210000000000.0
6,98,5.491135652846424e-06,1.4512681900669122e-06,1.0468072105140891e-05,0.0,0.9963668256175389,3.9393938,0.267056,0.2641320434513832,0.26664084,210000000000.0
